subset,subset_name,family,image,miou,dice,pixel_acc,model_id,display_name,group,category,architecture,encoder,input_mode,params_m,train_seconds
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.4150311651372347,0.4591252364459127,0.8222927517361112,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.4124515860046003,0.4592951769243955,0.814697265625,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (1).jpg,0.20419606716060099,0.300664149608802,0.4840494791666667,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (2).jpg,0.20596188020539688,0.30306124840115084,0.4842936197916667,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (3).jpg,0.21797189447236165,0.31421051039681736,0.5174153645833334,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (4).jpg,0.2013185074212719,0.29534998659534123,0.4826388888888889,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (5).jpg,0.19604738216927528,0.292533621783494,0.4657931857638889,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (6).jpg,0.20380528271560902,0.3011466655276269,0.4828559027777778,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (7).jpg,0.22386295088918415,0.3407416374494039,0.4731987847222222,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (8).jpg,0.20409937605441109,0.2998905447130047,0.4880099826388889,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (9).jpg,0.2107311389050356,0.31729595251635095,0.4709743923611111,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (10).jpg,0.19446357259005928,0.300479731245834,0.436767578125,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (11).jpg,0.19312940997405925,0.29939552173942513,0.4325629340277778,dl_linknet_r34,LinkNet (ResNet34),general,lightweight,Linknet,resnet34,rgb,21.772333,4.463703155517578
4130-steel,4130 Steel,Steel,4130 x 10 (1).jpg,0.5764372639362108,0.726034318699214,0.7505967881944444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (2).jpg,0.49918591959381997,0.6580896695190259,0.6889105902777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (3).jpg,0.4866992841108227,0.6444395021042062,0.6837022569444444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (4).jpg,0.4740573192309101,0.6303760082639807,0.6778971354166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (5).jpg,0.46654174634583706,0.6362438025348722,0.6362575954861112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (6).jpg,0.593548669763627,0.7449356849530278,0.7449544270833334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (7).jpg,0.6027880484630446,0.7521283560599472,0.7523600260416666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (8).jpg,0.609649736260133,0.7572714127785876,0.7584092881944444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (9).jpg,0.6247545098238396,0.7690264358330516,0.7691243489583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (10).jpg,0.6231187954420252,0.767573145208631,0.768798828125,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (11).jpg,0.6035417196173363,0.7521946923785969,0.7550455729166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (12).jpg,0.6128610665915559,0.759448461558768,0.7621256510416666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (13).jpg,0.6103663972651113,0.7577089836846833,0.7594401041666666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (14).jpg,0.6352079438598741,0.7760583678922042,0.7807345920138888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (15).jpg,0.6153643883935429,0.7613797417781983,0.7640245225694444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (16).jpg,0.6207402286373835,0.7658414414078596,0.7666558159722222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (17).jpg,0.6430040560502563,0.7818482338086981,0.7867024739583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (18).jpg,0.6335532374862247,0.7753061880055068,0.7773166232638888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (19).jpg,0.6209097284236043,0.7660642755770787,0.7663845486111112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 10 (20).jpg,0.5982997036666375,0.7486428157116898,0.748779296875,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (1).jpg,0.5337802655222563,0.6616556922001526,0.7976345486111112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (2).jpg,0.5211026614804418,0.6467036921509184,0.7940266927083334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (3).jpg,0.525734767426162,0.6581465210078143,0.7798665364583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (4).jpg,0.4944906792064281,0.6045518198577262,0.806396484375,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (5).jpg,0.6934254574622957,0.8179306941502982,0.8246256510416666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (6).jpg,0.7336421981459085,0.845900399420923,0.8493381076388888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (7).jpg,0.746359459446611,0.854491553752313,0.8566080729166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (8).jpg,0.7299835978900955,0.8433300159715973,0.8476833767361112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (9).jpg,0.7356356528767232,0.8472661216743436,0.8504231770833334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (10).jpg,0.7389396124091996,0.8496892923587851,0.8511013454861112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (11).jpg,0.7142958123055317,0.8332554099690043,0.8338487413194444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (12).jpg,0.718776434442412,0.8362098910435525,0.8374294704861112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (13).jpg,0.7314688906522729,0.8448727283459165,0.8451605902777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (14).jpg,0.7243823659636148,0.8401159504807445,0.8404676649305556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (15).jpg,0.7362061961589303,0.847786434356287,0.8498806423611112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (16).jpg,0.7189756219954613,0.835782858485743,0.8409830729166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (17).jpg,0.7246523286262501,0.8396478982510334,0.8446994357638888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (18).jpg,0.7233261521324754,0.8380947787159394,0.8478461371527778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (19).jpg,0.7479331507471163,0.8549411230845663,0.8616536458333334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
4130-steel,4130 Steel,Steel,4130 x 20 (20).jpg,0.7173562977753769,0.8341818577633346,0.8428819444444444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.39729202813869935,0.5621280269753008,0.5835774739583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.37484856042143877,0.5231994931821518,0.5916341145833334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.38104137089839957,0.5183737939763524,0.6212565104166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.39645640218516387,0.5296473936946113,0.64892578125,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.37695194201906834,0.5115226509207986,0.6212022569444444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.4675597064716166,0.627560140429121,0.6630588107638888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.3570791647744054,0.5204915285199939,0.5382486979166666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.38946797184893334,0.5329415732959637,0.6198187934027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.45468726302131507,0.6224501142767275,0.6322428385416666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.3863865715780561,0.5412870716775856,0.592529296875,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.47333575333363637,0.5099180064830137,0.9131401909722222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.4609947898604971,0.4959652559700148,0.8991156684027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.4702610715185889,0.4954877113212159,0.925537109375,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.4781815368942175,0.5064755144341296,0.9316948784722222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.4810409935650742,0.5090718953055923,0.9358452690972222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.4846286178164183,0.5186798613384366,0.931640625,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.4722862152559105,0.5019101001547056,0.9219563802083334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.4813379397599134,0.5140129359531717,0.9294162326388888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.47885109893598304,0.5119880650009327,0.9254828559027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.25485601535661145,0.3513039204809658,0.4908040364583333,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.2287316115753457,0.3282559439835089,0.4378797743055556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.7590679529273525,0.8457294350271021,0.9752061631944444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.7716049511112015,0.8564350703895558,0.9730902777777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.7683286048463535,0.8522531112263989,0.9822591145833334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.7317158998408317,0.8232011609763739,0.9688042534722222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.8683587030508952,0.9264692387192759,0.9713270399305556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.7952113231918947,0.875280501238578,0.9712727864583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.7512019731514767,0.8392144648640448,0.9743109809027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.7459602218855377,0.8336416079701718,0.9798719618055556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.7567523889528132,0.8432259759682439,0.9783257378472222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.7241279601768911,0.8144167589266982,0.9778103298611112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.7133529606418456,0.8056073982427077,0.9720594618055556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.7736185515873015,0.8571340445478051,0.9789496527777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.7577837577528623,0.8433936708945216,0.9823133680555556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.7419671585638941,0.8303510825785783,0.9787326388888888,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.6219397376520952,0.7205842211517821,0.9326985677083334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.8112544471745514,0.8878577451967476,0.966552734375,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.871650706482032,0.9287616804034994,0.9688042534722222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.7207416017702691,0.8130036108165677,0.9698350694444444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.7470583646835163,0.8356906726734228,0.9740668402777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.7596311071835916,0.8461882253019911,0.9752875434027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.7257391321089083,0.8163139287324008,0.9758843315972222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.715660355826955,0.8090139457032666,0.9664984809027778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.7462825836477801,0.8349267648838076,0.9745551215277778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.766630162055836,0.8517250185268594,0.9769965277777778,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.7392178503368964,0.8288472396308313,0.9739854600694444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (1).jpg,0.5486952929700448,0.7085783302878303,0.7086317274305556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (2).jpg,0.6603023988816648,0.7953814656174499,0.7954915364583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (3).jpg,0.6364108633945469,0.7777786928208457,0.7779676649305556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (4).jpg,0.45023234474034934,0.611793618650484,0.6443956163194444,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (5).jpg,0.6932991764050478,0.817761339494012,0.8249782986111112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (1).jpg,0.7949093792138899,0.8857215960259257,0.8858778211805556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (2).jpg,0.7997705912778498,0.8887103662747281,0.8890787760416666,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (3).jpg,0.7023722638737024,0.8210972369379598,0.8479275173611112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (4).jpg,0.7977107846474064,0.8867855712555264,0.8935546875,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (5).jpg,0.6986866702191338,0.8202108262221122,0.8360188802083334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (6).jpg,0.6927391705815242,0.814093397973887,0.8420952690972222,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (1).jpg,0.7795685826302701,0.8710485311417262,0.9155544704861112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (2).jpg,0.7842504414118565,0.8749193925980563,0.912353515625,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (3).jpg,0.8631145321101618,0.9264699539176775,0.9273274739583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (4).jpg,0.7702824791682072,0.8680294476668251,0.886962890625,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (5).jpg,0.7834994298924338,0.8778104519444665,0.8851453993055556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (6).jpg,0.6744896037392879,0.8047208490925037,0.8101399739583334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (1).jpg,0.6327419149513278,0.771559608161683,0.7904188368055556,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (2).jpg,0.6133774513239248,0.7476964354536679,0.8105740017361112,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (3).jpg,0.6012133140571007,0.7482145694371564,0.7618001302083334,dl_manet_r34,MAnet (ResNet34),general,attention,MAnet,resnet34,rgb,31.785373,6.252310037612915
